,Month,모델,판매량,점유율,전월대비,전월대비변화량,전년대비,전년대비변화량
5993,2023-08-01,카운티 일렉트릭,17.0,0.00%,9,8▲,0,17▲
5994,2023-09-01,카운티 일렉트릭,7.0,0.00%,17,10▼,0,7▲
5995,2023-10-01,카운티 일렉트릭,16.0,0.00%,7,9▲,0,16▲
5996,2023-11-01,카운티 일렉트릭,11.0,0.00%,16,5▼,0,11▲
5997,2023-12-01,카운티 일렉트릭,9.0,0.00%,11,2▼,0,9▲
5998,2024-01-01,카운티 일렉트릭,5.0,0.00%,9,4▼,8,3▼
5999,2024-02-01,카운티 일렉트릭,7.0,0.00%,5,2▲,3,4▲
6000,2024-03-01,카운티 일렉트릭,9.0,0.00%,7,2▲,11,2▼
6001,2024-04-01,카운티 일렉트릭,8.0,0.00%,9,1▼,8,0▼
6002,2024-05-01,카운티 일렉트릭,12.0,0.00%,8,4▲,6,6▲
6003,2024-06-01,카운티 일렉트릭,8.0,0.00%,12,4▼,7,1▲
6004,2024-07-01,카운티 일렉트릭,15.0,0.00%,8,7▲,9,6▲
6005,2024-08-01,카운티 일렉트릭,13.0,0.00%,15,2▼,17,4▼
6006,2022-01-01,코나,453.0,0.40%,"1,136",683▼,"1,188",735▼
6007,2022-02-01,코나,892.0,0.70%,453,439▲,"1,099",207▼
6008,2022-03-01,코나,712.0,0.50%,892,180▼,"1,366",654▼
6009,2022-04-01,코나,737.0,0.50%,712,25▲,"1,097",360▼
6010,2022-05-01,코나,740.0,0.50%,737,3▲,750,10▼
6011,2022-06-01,코나,733.0,0.50%,740,7▼,639,94▲
6012,2022-07-01,코나,630.0,0.40%,733,103▼,696,66▼
6013,2022-08-01,코나,723.0,0.60%,630,93▲,828,105▼
6014,2022-09-01,코나,621.0,0.40%,723,102▼,336,285▲
6015,2022-10-01,코나,478.0,0.30%,621,143▼,912,434▼
6016,2022-11-01,코나,674.0,0.40%,478,196▲,532,142▲
6017,2022-12-01,코나,727.0,0.50%,674,53▲,"1,136",409▼
6018,2023-01-01,코나,233.0,0.20%,727,494▼,453,220▼
6019,2023-02-01,코나,98.0,0.10%,233,135▼,892,794▼
6020,2023-03-01,코나,54.0,0.00%,98,44▼,712,658▼
6021,2023-04-01,코나,25.0,0.00%,54,29▼,737,712▼
6022,2023-05-01,코나,10.0,0.00%,25,15▼,740,730▼
6023,2023-06-01,코나,28.0,0.00%,10,18▲,733,705▼
6024,2023-07-01,코나,6.0,0.00%,28,22▼,630,624▼
6025,2022-01-01,코나 N,26.0,0.00%,42,16▼,0,26▲
6026,2022-02-01,코나 N,31.0,0.00%,26,5▲,0,31▲
6027,2022-03-01,코나 N,47.0,0.00%,31,16▲,0,47▲
6028,2022-04-01,코나 N,36.0,0.00%,47,11▼,0,36▲
6029,2022-05-01,코나 N,19.0,0.00%,36,17▼,0,19▲
6030,2022-06-01,코나 N,25.0,0.00%,19,6▲,0,25▲
6031,2022-07-01,코나 N,18.0,0.00%,25,7▼,3,15▲
6032,2022-08-01,코나 N,20.0,0.00%,18,2▲,54,34▼
6033,2022-09-01,코나 N,11.0,0.00%,20,9▼,11,0▼
6034,2022-10-01,코나 N,15.0,0.00%,11,4▲,63,48▼
6035,2022-11-01,코나 N,19.0,0.00%,15,4▲,63,44▼
6036,2022-12-01,코나 N,1.0,0.00%,19,18▼,42,41▼
6037,2023-01-01,코나 N,1.0,0.00%,1,0▼,26,25▼
6038,2022-01-01,코란도,536.0,0.50%,795,259▼,797,261▼
6039,2022-02-01,코란도,607.0,0.50%,536,71▲,595,12▲
6040,2022-03-01,코란도,566.0,0.40%,607,41▼,820,254▼
6041,2022-04-01,코란도,771.0,0.50%,566,205▲,475,296▲
6042,2022-05-01,코란도,726.0,0.50%,771,45▼,765,39▼
6043,2022-06-01,코란도,588.0,0.40%,726,138▼,923,335▼
6044,2022-07-01,코란도,218.0,0.20%,588,370▼,751,533▼
6045,2022-08-01,코란도,215.0,0.20%,218,3▼,731,516▼
6046,2022-09-01,코란도,182.0,0.10%,215,33▼,536,354▼
6047,2022-10-01,코란도,180.0,0.10%,182,2▼,477,297▼
6048,2022-11-01,코란도,326.0,0.20%,180,146▲,803,477▼
6049,2022-12-01,코란도,296.0,0.20%,326,30▼,795,499▼
6050,2023-01-01,코란도,217.0,0.20%,296,79▼,536,319▼
6051,2023-02-01,코란도,79.0,0.10%,217,138▼,607,528▼
6052,2023-03-01,코란도,147.0,0.10%,79,68▲,566,419▼
6053,2023-04-01,코란도,116.0,0.10%,147,31▼,771,655▼
6054,2023-05-01,코란도,168.0,0.10%,116,52▲,726,558▼
6055,2023-06-01,코란도,134.0,0.10%,168,34▼,588,454▼
6056,2023-07-01,코란도,100.0,0.10%,134,34▼,218,118▼
6057,2023-08-01,코란도,120.0,0.10%,100,20▲,215,95▼
6058,2023-09-01,코란도,86.0,0.10%,120,34▼,182,96▼
6059,2023-10-01,코란도,87.0,0.10%,86,1▲,180,93▼
6060,2023-11-01,코란도,98.0,0.10%,87,11▲,326,228▼
6061,2023-12-01,코란도,103.0,0.10%,98,5▲,296,193▼
6062,2024-01-01,코란도,104.0,0.10%,103,1▲,217,113▼
6063,2024-02-01,코란도,88.0,0.10%,104,16▼,79,9▲
6064,2024-03-01,코란도,118.0,0.10%,88,30▲,147,29▼
6065,2024-04-01,코란도,99.0,0.10%,118,19▼,116,17▼
6066,2024-05-01,코란도,89.0,0.10%,99,10▼,168,79▼
6067,2024-06-01,코란도,123.0,0.10%,89,34▲,134,11▼
6068,2024-07-01,코란도,106.0,0.10%,123,17▼,100,6▲
6069,2024-08-01,코란도,82.0,0.10%,106,24▼,120,38▼
6070,2024-09-01,코란도,50.0,0.00%,82,32▼,86,36▼
6071,2024-06-01,코란도 EV,15.0,0.00%,0,15▲,0,15▲
6072,2024-07-01,코란도 EV,6.0,0.00%,15,9▼,0,6▲
6073,2024-08-01,코란도 EV,1.0,0.00%,6,5▼,0,1▲
6074,2024-09-01,코란도 EV,3.0,0.00%,1,2▲,0,3▲
6075,2022-03-01,코란도 이모션,78.0,0.10%,0,78▲,0,78▲
6076,2022-04-01,코란도 이모션,30.0,0.00%,78,48▼,0,30▲
6077,2022-10-01,코란도 이모션,1.0,0.00%,0,1▲,0,1▲
6078,2022-12-01,코란도 이모션,5.0,0.00%,0,5▲,0,5▲
6079,2022-01-01,콜로라도,320.0,0.30%,324,4▼,499,179▼
6080,2022-02-01,콜로라도,432.0,0.40%,320,112▲,159,273▲
6081,2022-03-01,콜로라도,257.0,0.20%,432,175▼,282,25▼
6082,2022-04-01,콜로라도,74.0,0.10%,257,183▼,204,130▼
6083,2022-05-01,콜로라도,320.0,0.20%,74,246▲,64,256▲
6084,2022-06-01,콜로라도,264.0,0.20%,320,56▼,201,63▲
6085,2022-07-01,콜로라도,212.0,0.10%,264,52▼,548,336▼
6086,2022-08-01,콜로라도,194.0,0.10%,212,18▼,689,495▼
6087,2022-09-01,콜로라도,178.0,0.10%,194,16▼,579,401▼
6088,2022-10-01,콜로라도,167.0,0.10%,178,11▼,146,21▲
6089,2022-11-01,콜로라도,193.0,0.10%,167,26▲,59,134▲
6090,2022-12-01,콜로라도,237.0,0.10%,193,44▲,324,87▼
6091,2023-01-01,콜로라도,107.0,0.10%,237,130▼,320,213▼
6092,2023-02-01,콜로라도,98.0,0.10%,107,9▼,432,334▼
6093,2023-03-01,콜로라도,178.0,0.10%,98,80▲,257,79▼
6094,2023-04-01,콜로라도,184.0,0.10%,178,6▲,74,110▲
6095,2023-05-01,콜로라도,127.0,0.10%,184,57▼,320,193▼
6096,2023-06-01,콜로라도,147.0,0.10%,127,20▲,264,117▼
6097,2023-07-01,콜로라도,141.0,0.10%,147,6▼,212,71▼
6098,2023-08-01,콜로라도,120.0,0.10%,141,21▼,194,74▼
6099,2023-09-01,콜로라도,91.0,0.10%,120,29▼,178,87▼
6100,2023-10-01,콜로라도,335.0,0.20%,91,244▲,167,168▲
6101,2023-11-01,콜로라도,98.0,0.10%,335,237▼,193,95▼
6102,2023-12-01,콜로라도,37.0,0.00%,98,61▼,237,200▼
6103,2024-01-01,콜로라도,38.0,0.00%,37,1▲,107,69▼
6104,2024-02-01,콜로라도,11.0,0.00%,38,27▼,98,87▼
6105,2024-03-01,콜로라도,17.0,0.00%,11,6▲,178,161▼
6106,2024-04-01,콜로라도,5.0,0.00%,17,12▼,184,179▼
6107,2024-06-01,콜로라도,2.0,0.00%,0,2▲,147,145▼
6108,2024-07-01,콜로라도,65.0,0.00%,0,65▲,0,65▲
6109,2024-08-01,콜로라도,85.0,0.10%,65,20▲,0,85▲
6110,2024-09-01,콜로라도,68.0,0.10%,85,17▼,0,68▲
6111,2022-04-01,타호,58.0,0.00%,0,58▲,0,58▲
6112,2022-05-01,타호,100.0,0.10%,58,42▲,0,100▲
6113,2022-06-01,타호,63.0,0.00%,100,37▼,0,63▲
6114,2022-07-01,타호,34.0,0.00%,63,29▼,0,34▲
6115,2022-08-01,타호,29.0,0.00%,34,5▼,0,29▲
6116,2022-09-01,타호,37.0,0.00%,29,8▲,0,37▲
6117,2022-10-01,타호,26.0,0.00%,37,11▼,0,26▲
6118,2022-11-01,타호,18.0,0.00%,26,8▼,0,18▲
6119,2022-12-01,타호,22.0,0.00%,18,4▲,0,22▲
6120,2023-01-01,타호,13.0,0.00%,22,9▼,0,13▲
6121,2023-02-01,타호,20.0,0.00%,13,7▲,0,20▲
6122,2023-03-01,타호,24.0,0.00%,20,4▲,0,24▲
6123,2023-04-01,타호,25.0,0.00%,24,1▲,58,33▼
6124,2023-05-01,타호,33.0,0.00%,25,8▲,100,67▼
6125,2023-06-01,타호,21.0,0.00%,33,12▼,63,42▼
6126,2023-07-01,타호,14.0,0.00%,21,7▼,34,20▼
6127,2023-08-01,타호,13.0,0.00%,14,1▼,29,16▼
6128,2023-09-01,타호,9.0,0.00%,13,4▼,37,28▼
6129,2023-10-01,타호,50.0,0.00%,9,41▲,26,24▲
6130,2023-11-01,타호,14.0,0.00%,50,36▼,18,4▼
6131,2023-12-01,타호,13.0,0.00%,14,1▼,22,9▼
6132,2024-01-01,타호,7.0,0.00%,13,6▼,13,6▼
6133,2024-02-01,타호,7.0,0.00%,7,0▼,20,13▼
6134,2024-03-01,타호,5.0,0.00%,7,2▼,24,19▼
6135,2024-04-01,타호,13.0,0.00%,5,8▲,25,12▼
6136,2024-05-01,타호,13.0,0.00%,13,0▼,33,20▼
6137,2024-06-01,타호,12.0,0.00%,13,1▼,21,9▼
6138,2024-07-01,타호,16.0,0.00%,12,4▲,14,2▲
6139,2024-08-01,타호,9.0,0.00%,16,7▼,13,4▼
6140,2024-09-01,타호,6.0,0.00%,9,3▼,9,3▼
6141,2022-06-01,토레스,33.0,0.00%,0,33▲,0,33▲
6142,2023-10-01,토레스 EVX,48.0,0.00%,0,48▲,0,48▲
6143,2023-12-01,토레스 EVX,398.0,0.30%,"1,667","1,269▼",0,398▲
6144,2024-01-01,토레스 EVX,27.0,0.00%,398,371▼,0,27▲
6145,2024-02-01,토레스 EVX,400.0,0.30%,27,373▲,0,400▲
6146,2024-04-01,토레스 EVX,767.0,0.50%,"1,443",676▼,0,767▲
6147,2024-05-01,토레스 EVX,688.0,0.50%,767,79▼,0,688▲
6148,2024-06-01,토레스 EVX,567.0,0.40%,688,121▼,0,567▲
6149,2024-07-01,토레스 EVX,778.0,0.60%,567,211▲,0,778▲
6150,2024-08-01,토레스 EVX,377.0,0.30%,778,401▼,0,377▲
6151,2024-09-01,토레스 EVX,287.0,0.20%,377,90▼,0,287▲
6152,2022-01-01,트래버스,25.0,0.00%,307,282▼,184,159▼
6153,2022-02-01,트래버스,61.0,0.00%,25,36▲,274,213▼
6154,2022-03-01,트래버스,17.0,0.00%,0,17▲,0,17▲
6155,2022-04-01,트래버스,34.0,0.00%,17,17▲,0,34▲
6156,2022-05-01,트래버스,12.0,0.00%,34,22▼,0,12▲
6157,2022-06-01,트래버스,229.0,0.20%,12,217▲,0,229▲
6158,2022-07-01,트래버스,420.0,0.30%,229,191▲,0,420▲
6159,2022-08-01,트래버스,332.0,0.30%,420,88▼,0,332▲
6160,2022-09-01,트래버스,180.0,0.10%,332,152▼,0,180▲
6161,2022-10-01,트래버스,260.0,0.20%,180,80▲,0,260▲
6162,2022-11-01,트래버스,208.0,0.10%,260,52▼,0,208▲
6163,2022-12-01,트래버스,166.0,0.10%,208,42▼,0,166▲
6164,2023-01-01,트래버스,80.0,0.10%,166,86▼,0,80▲
6165,2023-02-01,트래버스,85.0,0.10%,80,5▲,0,85▲
6166,2023-03-01,트래버스,108.0,0.10%,85,23▲,17,91▲
6167,2023-04-01,트래버스,128.0,0.10%,108,20▲,34,94▲
6168,2023-05-01,트래버스,90.0,0.10%,128,38▼,12,78▲
6169,2023-06-01,트래버스,117.0,0.10%,90,27▲,229,112▼
6170,2023-07-01,트래버스,106.0,0.10%,117,11▼,420,314▼
6171,2023-08-01,트래버스,63.0,0.00%,106,43▼,332,269▼
6172,2023-09-01,트래버스,58.0,0.00%,63,5▼,180,122▼
6173,2023-10-01,트래버스,199.0,0.10%,58,141▲,260,61▼
6174,2023-11-01,트래버스,81.0,0.10%,199,118▼,208,127▼
6175,2023-12-01,트래버스,47.0,0.00%,81,34▼,166,119▼
6176,2024-01-01,트래버스,119.0,0.10%,47,72▲,80,39▲
6177,2024-02-01,트래버스,117.0,0.10%,119,2▼,85,32▲
6178,2024-03-01,트래버스,78.0,0.10%,117,39▼,108,30▼
6179,2024-04-01,트래버스,51.0,0.00%,78,27▼,128,77▼
6180,2024-05-01,트래버스,94.0,0.10%,51,43▲,90,4▲
6181,2024-06-01,트래버스,62.0,0.00%,94,32▼,117,55▼
6182,2024-07-01,트래버스,106.0,0.10%,62,44▲,106,0▼
6183,2024-08-01,트래버스,84.0,0.10%,106,22▼,63,21▲
6184,2024-09-01,트래버스,84.0,0.10%,84,0▼,58,26▲
6185,2022-01-01,트랙스,110.0,0.10%,241,131▼,337,227▼
6186,2022-02-01,트랙스,157.0,0.10%,110,47▲,349,192▼
6187,2022-03-01,트랙스,144.0,0.10%,157,13▼,342,198▼
6188,2022-04-01,트랙스,134.0,0.10%,144,10▼,342,208▼
6189,2022-05-01,트랙스,107.0,0.10%,134,27▼,351,244▼
6190,2022-06-01,트랙스,112.0,0.10%,107,5▲,285,173▼
6191,2022-07-01,트랙스,114.0,0.10%,112,2▲,114,0▼
6192,2022-08-01,트랙스,195.0,0.10%,114,81▲,12,183▲
6193,2022-09-01,트랙스,137.0,0.10%,195,58▼,6,131▲
6194,2022-10-01,트랙스,28.0,0.00%,137,109▼,0,28▲
6195,2022-12-01,트랙스,2.0,0.00%,0,2▲,241,239▼
6196,2023-04-01,트랙스,1.0,0.00%,0,1▲,134,133▼
6197,2022-01-01,트레일블레이저,709.0,0.60%,666,43▲,"1,189",480▼
6198,2022-05-01,트레일블레이저,876.0,0.60%,"1,109",233▼,"1,338",462▼
6199,2022-08-01,트레일블레이저,958.0,0.70%,"1,870",912▼,"2,089","1,131▼"
6200,2022-11-01,트레일블레이저,758.0,0.50%,"1,360",602▼,628,130▲
6201,2022-12-01,트레일블레이저,764.0,0.50%,758,6▲,666,98▲
6202,2023-01-01,트레일블레이저,430.0,0.40%,764,334▼,709,279▼
6203,2023-02-01,트레일블레이저,380.0,0.30%,430,50▼,"1,041",661▼
6204,2023-03-01,트레일블레이저,620.0,0.40%,380,240▲,"1,750","1,130▼"
6205,2023-05-01,트레일블레이저,946.0,0.60%,"1,042",96▼,876,70▲
6206,2023-06-01,트레일블레이저,849.0,0.50%,946,97▼,"1,987","1,138▼"
6207,2023-07-01,트레일블레이저,694.0,0.50%,0,694▲,0,694▲
6208,2023-08-01,트레일블레이저,674.0,0.50%,694,20▼,0,674▲
6209,2023-09-01,트레일블레이저,558.0,0.40%,674,116▼,0,558▲
6210,2023-10-01,트레일블레이저,496.0,0.40%,558,62▼,0,496▲
6211,2023-11-01,트레일블레이저,425.0,0.30%,496,71▼,0,425▲
6212,2023-12-01,트레일블레이저,407.0,0.30%,425,18▼,0,407▲
6213,2024-01-01,트레일블레이저,461.0,0.40%,407,54▲,0,461▲
6214,2024-02-01,트레일블레이저,367.0,0.30%,461,94▼,0,367▲
6215,2024-03-01,트레일블레이저,416.0,0.30%,367,49▲,0,416▲
6216,2024-04-01,트레일블레이저,459.0,0.30%,416,43▲,0,459▲
6217,2024-05-01,트레일블레이저,368.0,0.30%,459,91▼,0,368▲
6218,2024-06-01,트레일블레이저,331.0,0.20%,368,37▼,0,331▲
6219,2024-07-01,트레일블레이저,350.0,0.30%,331,19▲,694,344▼
6220,2024-08-01,트레일블레이저,264.0,0.20%,350,86▼,674,410▼
6221,2024-09-01,트레일블레이저,324.0,0.20%,264,60▲,558,234▼
6222,2022-02-01,트위지,31.0,0.00%,0,31▲,29,2▲
6223,2022-03-01,트위지,81.0,0.10%,31,50▲,53,28▲
6224,2022-01-01,티볼리,858.0,0.80%,"1,350",492▼,914,56▼
6225,2022-02-01,티볼리,810.0,0.70%,858,48▼,630,180▲
6226,2022-07-01,티볼리,416.0,0.30%,"1,254",838▼,"1,244",828▼
6227,2022-08-01,티볼리,471.0,0.40%,416,55▲,946,475▼
6228,2022-09-01,티볼리,465.0,0.30%,471,6▼,652,187▼
6229,2022-10-01,티볼리,318.0,0.20%,465,147▼,649,331▼
6230,2022-11-01,티볼리,413.0,0.30%,318,95▲,"1,340",927▼
6231,2022-12-01,티볼리,461.0,0.30%,413,48▲,"1,350",889▼
6232,2023-01-01,티볼리,521.0,0.40%,461,60▲,858,337▼
6233,2023-02-01,티볼리,196.0,0.10%,521,325▼,810,614▼
6234,2023-03-01,티볼리,258.0,0.20%,196,62▲,"1,077",819▼
6235,2023-04-01,티볼리,220.0,0.10%,258,38▼,"1,101",881▼
